,pagerank,eigenvector,katz,betweenness,closeness,degree,in_degree,out_degree,node_id,year
0,0.6322968577409505,0.9398953755450475,0.9519342584696487,0.0728476821192053,0.6666666666666667,0.5714285714285714,0.5,1.0,200,1840
1,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,1.0,1.0,220,1840
2,0.08597364628449021,0.3377917127025007,0.1724164663927436,0.0,0.6206896551724138,0.14285714285714285,0.125,0.2,230,1840
3,0.6145703506792238,0.893256880553477,0.9519342584696489,0.013245033112582781,0.6000000000000001,0.42857142857142855,0.5,0.8,300,1840
4,0.45851823983675644,0.7400008947535348,0.7902938212264515,0.0,0.5454545454545455,0.28571428571428575,0.37500000000000006,0.6000000000000001,365,1840
5,0.45851823983675644,0.7400008947535348,0.7902938212264516,0.0,0.5454545454545455,0.28571428571428575,0.37500000000000006,0.6000000000000001,640,1840
6,0.18287079392155908,0.26119292588355464,0.27304442204822066,0.0,0.46153846153846156,0.0,0.125,0.2,325,1840
7,0.0,0.08706430862785154,0.0,0.0,0.72,0.0,0.0,0.2,225,1840
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,327,1840
9,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,235,1840
10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,329,1840
