,pagerank,eigenvector,katz,betweenness,closeness,degree,in_degree,out_degree,node_id,year
0,0.8666007825870262,0.9430436847705526,0.9692718839269756,0.0,0.8635235732009925,0.8571428571428572,0.8749999999999999,0.8333333333333335,200,1889
1,1.0,1.0,0.9383088891254896,1.0,1.0,1.0,1.0,1.0000000000000002,220,1889
2,0.5373678540833767,0.6183030309531199,0.6973957290292423,0.0,0.5886752136752136,0.5714285714285716,0.625,0.33333333333333337,230,1889
3,0.744187131840447,0.9561590758060872,0.9315991903819405,0.1875,0.8635235732009925,0.8571428571428572,0.75,1.0000000000000002,255,1889
4,0.9134535597091378,0.9894205346399085,1.0,0.0,0.8016826923076923,0.8571428571428572,0.8749999999999999,1.0000000000000002,300,1889
5,0.7335358138003416,0.889636158138444,0.9315991903819407,0.0,0.6889140271493213,0.7142857142857144,0.75,0.8333333333333335,365,1889
6,0.9316307995169582,0.9115555340094772,0.87164626564433,1.0,0.8635235732009925,0.8571428571428572,0.8749999999999999,1.0000000000000002,640,1889
7,0.6166066858608865,0.9082061249271394,0.8004577296336348,0.1875,0.9294871794871793,0.8571428571428572,0.625,1.0000000000000002,325,1889
8,0.0,0.0,0.0,0.0,0.24786324786324787,0.0,0.0,0.0,225,1889
9,0.12699410265545613,0.044575425529334856,0.14119621348800376,0.0,0.0,0.0,0.125,0.0,630,1889
