,pagerank,eigenvector,katz,betweenness,closeness,degree,in_degree,out_degree,node_id,year
0,0.9477481007619283,0.9999999999999999,1.0000000000000002,0.2815717587728514,0.8769841269841271,0.7142857142857144,0.8571428571428572,0.75,200,1817
1,1.0,0.9853363037449561,0.9857326598580932,1.0,1.0,1.0,1.0,1.0,220,1817
2,0.7934187848852309,0.8824346947513192,0.9083483104913929,0.0,0.0,0.28571428571428575,0.4285714285714286,0.75,230,1817
3,0.5381416780141454,0.8034889844580565,0.650769584586162,0.0,0.1069958847736624,0.28571428571428575,0.2857142857142857,0.75,300,1817
4,0.0,0.21094543837657695,0.0,0.0,0.024074074074073915,0.0,0.0,0.25,210,1817
5,0.0,0.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.0,235,1817
6,0.3057419720676138,0.5227232484733271,0.33485234367679995,0.0,0.8769841269841271,0.28571428571428575,0.2857142857142857,0.5,365,1817
7,0.0,0.20785187339783345,0.0,0.0,0.04980842911877392,0.0,0.0,0.25,325,1817
8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,329,1817
9,0.0,0.10392593669891671,0.0,0.7858793864257195,0.8769841269841271,0.28571428571428575,0.0,0.75,640,1817
