,pagerank,eigenvector,katz,betweenness,closeness,degree,in_degree,out_degree,node_id,year
0,0.7400458491073445,0.9592759780437117,1.0,0.02597402597402598,0.6176470588235292,0.7142857142857144,0.75,0.8333333333333335,200,1879
1,1.0,1.0,0.8894225460969416,1.0,1.0,1.0,1.0,1.0000000000000002,220,1879
2,0.7400458491073445,0.9592759780437117,1.0,0.02597402597402598,0.6176470588235292,0.7142857142857144,0.75,0.8333333333333335,255,1879
3,0.7400458491073445,0.9592759780437117,1.0,0.02597402597402598,0.6176470588235292,0.7142857142857144,0.75,0.8333333333333335,300,1879
4,0.6061920256401642,0.8206166707947047,0.8978469691950977,0.0,0.34999999999999987,0.5714285714285716,0.625,0.6666666666666669,325,1879
5,0.7400458491073445,0.9592759780437117,0.9999999999999998,0.02597402597402598,0.6176470588235292,0.7142857142857144,0.75,0.8333333333333335,365,1879
6,0.686986997053531,0.8330981014362113,0.821982996577233,0.5194805194805195,0.6176470588235292,0.7142857142857144,0.75,0.6666666666666669,640,1879
7,0.13296900843470116,0.08302599919804057,0.15303080490228563,0.0,0.0,0.0,0.125,0.0,230,1879
8,0.0,0.019215921121278845,0.0,0.0,0.21212121212121215,0.0,0.0,0.0,225,1879
9,0.0,0.0,0.0,0.0,0.046666666666666634,0.0,0.0,0.0,630,1879
